trade_date,nifty_price,gold_price,nifty_return,gold_return,nifty_vol_30d,nifty_rsi_14,high_vol_flag,gold_on_crash_days
2021-07-27,15746.4501953125,41.349998474121094,-0.004929081202650898,-0.0012078031380399201,,46.76956307399209,False,
2021-07-28,15709.400390625,41.369998931884766,-0.002352898858342667,0.0004836870254345538,,42.16846145414622,False,
2021-07-29,15778.4501953125,41.68000030517578,0.004395444954646832,0.007493386059821416,0.0052812834755128725,52.516791413065356,False,
2021-07-30,15763.0498046875,41.91999816894531,-0.000976039499086867,0.005758106094345017,0.005205166100324076,53.73134031367773,False,
2021-08-02,15885.150390625,41.529998779296875,0.007746000136419795,-0.009303420960961595,0.005383427661946138,58.74553790034703,False,
2021-08-03,16130.75,41.47999954223633,0.015460955882416139,-0.0012039306171487407,0.006013945747481823,62.97791173290918,False,
2021-08-04,16258.7998046875,41.529998779296875,0.007938242467802281,0.001205381813219164,0.006151764595967798,65.41520347803842,False,
2021-08-05,16294.599609375,41.560001373291016,0.0022018725316477195,0.0007224318535039576,0.006031652896483419,64.48343464012603,False,
2021-08-06,16238.2001953125,41.29999923706055,-0.003461233501561467,-0.006256066593817833,0.0060056736455490695,61.796441983337765,False,
2021-08-09,16258.25,40.36000061035156,0.0012347307242392969,-0.022760257725755073,0.005970122792909572,71.3736331751599,False,
2021-08-10,16280.099609375,40.220001220703125,0.0013439090538649445,-0.0034687657961167684,0.0059289876243371255,79.86454665255243,False,
2021-08-11,16282.25,40.2599983215332,0.00013208706805212245,0.0009944579715599478,0.005850947660027025,75.59495560130529,False,
2021-08-12,16364.400390625,40.560001373291016,0.005045395484346349,0.007451640940515203,0.005867894346798529,76.88977049078709,False,
2021-08-13,16529.099609375,40.5,0.010064482340847336,-0.0014793237490008382,0.006026063348108663,82.67261591572037,False,
2021-08-16,16563.05078125,40.779998779296875,0.002054024277023725,0.006913550106095734,0.006023851623184549,89.47600986854218,False,
2021-08-17,16614.599609375,41.18000030517578,0.0031122785775283823,0.009808767480443903,0.0059442840635147475,93.15409182751846,False,
2021-08-18,16568.849609375,41.029998779296875,-0.00275360231817956,-0.0036425819516094915,0.005979222829785977,88.5373070084972,False,
2021-08-20,16450.5,40.970001220703125,-0.007142898400624986,-0.0014622851664335412,0.006167670244701424,80.45997900532309,False,
2021-08-23,16496.44921875,41.0099983215332,0.0027931806783987323,0.000976253347287237,0.005828034715752845,79.04593003400299,False,
2021-08-24,16624.599609375,41.18000030517578,0.007768362083601765,0.00414537894660949,0.005881761314172456,76.41337366967379,False,
2021-08-25,16634.650390625,41.040000915527344,0.0006045728309951315,-0.003399693749658428,0.005877854719429987,73.00613423587458,False,
2021-08-26,16636.900390625,40.79999923706055,0.00013525983096518424,-0.005847993984229971,0.0057871749379999745,71.84994851003245,False,
2021-08-27,16705.19921875,40.86000061035156,0.004105261588480014,0.001470621921887627,0.005801490153417806,79.36368559825024,False,
2021-08-30,16931.05078125,41.0099983215332,0.013519836521704187,0.0036710158820614236,0.006171252772545989,83.60643262987013,False,
2021-08-31,17132.19921875,40.83000183105469,0.011880446175423387,-0.004389087974773331,0.006410100784052328,86.09677435368758,False,
2021-09-01,17076.25,40.83000183105469,-0.00326573477436376,0.0,0.006012277595129992,82.16925321828639,False,
2021-09-02,17234.150390625,40.91999816894531,0.009246783727399066,0.002204171781892361,0.005796594397041152,83.20042586059328,False,
2021-09-03,17323.599609375,40.91999816894531,0.005190230833697296,0.0,0.005556334214764983,82.17647449668888,False,
2021-09-06,17377.80078125,41.209999084472656,0.0031287476677577253,0.007087021713198194,0.005553034849710061,82.46410016156095,False,
2021-09-07,17362.099609375,41.060001373291016,-0.0009035189246697772,-0.0036398377702987483,0.0055222330925615735,80.66037735849056,False,
2021-09-08,17353.5,40.880001068115234,-0.0004953092983268625,-0.004383835829408156,0.005356490707896602,83.19586453304953,False,
2021-09-09,17369.25,40.790000915527344,0.0009075978909154347,-0.0022015692327876923,0.005271109509720358,92.56428075052119,False,
2021-09-13,17355.30078125,40.720001220703125,-0.000803098507419775,-0.0017160993687933557,0.005321345876335905,91.00508772976843,False,
2021-09-14,17380.0,40.72999954223633,0.001423151293159064,0.00024553834070406566,0.005274338949300851,90.0191422215324,False,
2021-09-15,17519.44921875,40.959999084472656,0.00802354538262362,0.005646932109533154,0.005282690881016131,91.22256254583904,False,
2021-09-16,17629.5,40.52000045776367,0.006281634763507293,-0.010742154212493138,0.004796471878874971,92.02376168197252,False,
2021-09-17,17585.150390625,40.20000076293945,-0.002515647600612625,-0.007897327028852597,0.004803342065321471,88.02567145333714,False,
2021-09-20,17396.900390625,40.16999816894531,-0.010705054879733056,-0.0007463331697694642,0.005385615036633901,70.80712614519233,False,
2021-09-21,17562.0,40.22999954223633,0.00949017386246398,0.001493686234155689,0.0054351666971893765,69.8357670813052,False,
2021-09-22,17546.650390625,40.599998474121094,-0.0008740239935656202,0.009197090134100305,0.0054673746134110985,72.55470460543197,False,
2021-09-23,17822.94921875,40.34000015258789,0.015746528367181822,-0.006403899785832001,0.005966492989549234,75.35309225896629,False,
2021-09-24,17853.19921875,40.04999923706055,0.0016972499684944076,-0.007188917065701572,0.005947001664805426,74.02906297687262,False,
2021-09-27,17855.099609375,40.0099983215332,0.00010644538279747096,-0.0009987744391847242,0.005959410589027943,72.73507056536018,False,
2021-09-28,17748.599609375,39.939998626708984,-0.0059646824901542495,-0.0017495550552558692,0.006015750042280015,66.94438070055863,False,
2021-09-29,17711.30078125,40.02000045776367,-0.0021015082285871234,0.002003050420767538,0.006071410605316051,65.30115530847203,False,
2021-09-30,17618.150390625,39.720001220703125,-0.005259376020738893,-0.007496232724363949,0.006221170321835092,59.983204257845976,False,
2021-10-01,17532.05078125,40.209999084472656,-0.004886983449795879,0.012336300320004323,0.006288915649557552,56.701441651189725,False,
2021-10-04,17691.25,40.2400016784668,0.009080467581137563,0.0007461475920731431,0.0061807078065709035,60.708785020603116,False,
2021-10-05,17822.30078125,40.349998474121094,0.007407660919946268,0.0027335186646664233,0.006246734090962606,60.480397749546476,False,
2021-10-06,17646.0,40.45000076293945,-0.009892144870289554,0.002478371563817916,0.006566733579803398,50.54596074356131,False,
2021-10-07,17790.349609375,40.54999923706055,0.008180302016037588,0.002472150117057925,0.00665587050778138,56.368304799959276,False,
